Application_Name,Date,Volume_B2B_Miilon,Value_B2B_Cr,Volume_B2C_Million,Value_B2C_Cr,Volume_Milllion,Value_Cr,Volume_Customer_Million,Value_Customer_Cr
Ultracash,01-08-2023 00:00,0,0,0,0,0.09,6.17,0.09,6.17
Ultracash,01-09-2023 00:00,0,0,0,0,0.08,4.77,0.08,4.77
Ultracash,01-10-2023 00:00,0,0,0,0,0.09,5.6,0.09,5.6
Ultracash,01-11-2023 00:00,0,0,0,0,0.08,5.5,0.08,5.5
Ultracash,01-12-2023 00:00,0,0,0,0,0.08,5.06,0.08,5.06
Ultracash,01-01-2024 00:00,0,0,0,0,0.08,5.95,0.08,5.95
Ultracash,01-03-2024 00:00,0,0,0,0,0.08,5.71,0.08,5.71
Ultracash,01-04-2024 00:00,0,0,0,0,0.09,6.16,0.09,6.16
Ultracash,01-05-2024 00:00,0,0,0,0,0.09,6.19,0.09,6.19
Ultracash,01-06-2024 00:00,0,0,0,0,0.09,6.51,0.09,6.51
Ultracash,01-07-2024 00:00,0,0,0,0,0.1,7.35,0.1,7.35
Ultracash,01-08-2024 00:00,0,0,0,0,0.12,8.68,0.12,8.68
Ultracash,01-09-2024 00:00,0,0,0,0,0.12,8.71,0.12,8.71
Ultracash,01-10-2024 00:00,0,0,0,0,0.09,5.94,0.09,5.94
Ultracash,01-11-2024 00:00,0,0,0,0,0.08,5.71,0.08,5.71
Union Bank Apps,01-01-2022 00:00,0,0,0,0,0.39,182.27,0.39,182.27
Union Bank Apps,01-02-2022 00:00,0,0,0,0,0.35,166.72,0.35,166.72
Union Bank Apps,01-03-2022 00:00,0,0,0,0,0.41,197.01,0.41,197.01
Union Bank Apps,01-04-2022 00:00,0,0,0,0,0.42,198.34,0.42,198.34
Union Bank Apps,01-05-2022 00:00,0,0,0,0,0.45,211.85,0.45,211.85
Union Bank Apps,01-06-2022 00:00,0,0,0,0,0.45,199.8,0.45,199.8
Union Bank Apps,01-07-2022 00:00,0,0,0,0,0.49,208.03,0.49,208.03
Union Bank Apps,01-08-2022 00:00,0,0,0,0,0.52,215.23,0.52,215.23
Union Bank Apps,01-09-2022 00:00,0,0,0,0,0.55,237.54,0.55,237.54
Union Bank Apps,01-10-2022 00:00,0,0,0,0,0.82,290.75,0.82,290.75
Union Bank Apps,01-11-2022 00:00,0,0,0,0,1.11,313.3,1.11,313.3
Union Bank Apps,01-12-2022 00:00,0,0,0,0,0.92,310.63,0.92,310.63
Union Bank Apps,01-01-2023 00:00,0,0,0,0,0.8,303.93,0.8,303.93
Union Bank Apps,01-02-2023 00:00,0,0,0,0,0.71,280.27,0.71,280.27
Union Bank Apps,01-03-2023 00:00,0,0,0,0,0.75,310.24,0.75,310.24
Union Bank Apps,01-04-2023 00:00,0,0,0,0,0.74,301.17,0.74,301.17
Union Bank Apps,01-05-2023 00:00,0,0,0,0,0.76,306.93,0.76,306.93
Union Bank Apps,01-06-2023 00:00,0,0,0,0,0.79,318.9,0.8,318.9
Union Bank Apps,01-07-2023 00:00,0,0,0,0,0.88,349.19,0.88,349.19
Union Bank Apps,01-08-2023 00:00,0,0,0,0,0.9,324.77,0.9,324.77
Union Bank Apps,01-09-2023 00:00,0,0,0,0,0.87,324.39,0.87,324.39
Union Bank Apps,01-10-2023 00:00,0,0,0,0,0.89,360.42,0.89,360.41
Union Bank Apps,01-11-2023 00:00,0,0,0,0,0.95,376.07,0.95,376.07
Union Bank Apps,01-12-2023 00:00,0,0,0,0,1.02,405.74,1.02,405.74
Union Bank Apps,01-01-2024 00:00,0,0,0,0,1.11,451.7,1.11,451.7
Union Bank Apps,01-02-2024 00:00,0,0,0,0,1.2,483.59,1.2,483.59
Union Bank Apps,01-03-2024 00:00,0,0,0,0,0.73,238.56,0.73,238.56
Union Bank Apps,01-04-2024 00:00,0,0,0,0,1.25,525.02,1.25,525.02
Union Bank Apps,01-05-2024 00:00,0,0,0,0,1.19,505.24,1.19,505.23
Union Bank Apps,01-06-2024 00:00,0,0,0,0,1.06,461.02,1.06,461.02
Union Bank Apps,01-07-2024 00:00,0,0,0,0,1.28,530.92,1.28,530.92
Union Bank Apps,01-08-2024 00:00,0,0,0,0,1.27,468.83,1.27,468.83
Union Bank Apps,01-09-2024 00:00,0,0,0,0,0.62,212.37,0.62,212.37
Union Bank Apps,01-10-2024 00:00,0,0,0,0,0.8,282.02,0.8,282.02
Union Bank Apps,01-11-2024 00:00,0,0,0,0,0.73,238.56,0.73,238.56
Utkarsh Small Finance Bank,01-02-2022 00:00,0,0,0,0,0.01,2.42,0.01,2.42
Utkarsh Small Finance Bank,01-03-2022 00:00,0,0,0,0,0.01,3.9,0.01,3.9
Utkarsh Small Finance Bank,01-04-2022 00:00,0,0,0,0,0.01,3.88,0.01,3.88
Utkarsh Small Finance Bank,01-05-2022 00:00,0,0,0,0,0.01,4.43,0.01,4.43
Utkarsh Small Finance Bank,01-06-2022 00:00,0,0,0,0,0.01,3.47,0.01,3.47
Utkarsh Small Finance Bank,01-07-2022 00:00,0,0,0,0,0.02,4.55,0.02,4.55
Utkarsh Small Finance Bank,01-08-2022 00:00,0,0,0,0,0.02,4.71,0.02,4.71
Utkarsh Small Finance Bank,01-09-2022 00:00,0,0,0,0,0.02,5.59,0.02,5.59
Utkarsh Small Finance Bank,01-10-2022 00:00,0,0,0,0,0.02,6.31,0.02,6.31
Utkarsh Small Finance Bank,01-11-2022 00:00,0,0,0,0,0.02,7.1,0.02,7.1
Utkarsh Small Finance Bank,01-12-2022 00:00,0,0,0,0,0.02,7.81,0.02,7.81
Utkarsh Small Finance Bank,01-01-2023 00:00,0,0,0,0,0.02,8.35,0.02,8.35
Utkarsh Small Finance Bank,01-02-2023 00:00,0,0,0,0,0.02,9.01,0.02,9.01
Utkarsh Small Finance Bank,01-03-2023 00:00,0,0,0,0,0.02,6.35,0.02,6.35
Utkarsh Small Finance Bank,01-04-2023 00:00,0,0,0,0,0.02,6.43,0.02,6.43
Utkarsh Small Finance Bank,01-05-2023 00:00,0,0,0,0,0.02,6.81,0.02,6.81
Utkarsh Small Finance Bank,01-06-2023 00:00,0,0,0,0,0.02,6.3,0,6.3
Utkarsh Small Finance Bank,01-07-2023 00:00,0,0,0,0,0.02,6.24,0.02,6.24
Utkarsh Small Finance Bank,01-08-2023 00:00,0,0,0,0,0.02,6.67,0.02,6.67
Utkarsh Small Finance Bank,01-09-2023 00:00,0,0,0,0,0.02,6.63,0.02,6.63
Utkarsh Small Finance Bank,01-10-2023 00:00,0,0,0,0,0.02,7.44,0.02,7.44
WhatsApp,01-01-2022 00:00,0,0,0,0,2.34,205.83,2.34,205.83
WhatsApp,01-02-2022 00:00,0,0,0,0,2.24,207.09,2.24,207.09
WhatsApp,01-03-2022 00:00,0,0,0,0,2.54,239.78,2.54,239.78
WhatsApp,01-04-2022 00:00,0,0,0,0,2.5,242.4,2.5,242.4
WhatsApp,01-05-2022 00:00,0,0,0,0,3.48,294.98,3.48,294.98
WhatsApp,01-06-2022 00:00,0,0,0,0,23.04,429.06,23.04,429.06
WhatsApp,01-07-2022 00:00,0,0,0,0,6.18,502,6.18,502
WhatsApp,01-08-2022 00:00,0,0,0,0,6.72,567.17,6.72,567.17
WhatsApp,01-09-2022 00:00,0,0,0,0,7.43,631.63,7.43,631.63
WhatsApp,01-10-2022 00:00,0,0,0,0,8.38,708.56,8.38,708.56
WhatsApp,01-11-2022 00:00,0,0,0,0,9.25,769.29,9.25,769.29
WhatsApp,01-12-2022 00:00,0,0,0,0,11.05,917.49,11.05,917.49
WhatsApp,01-01-2023 00:00,0,0,0,0,11.47,963.12,11.47,963.12
WhatsApp,01-02-2023 00:00,0,0,0,0,11.63,970.67,11.63,970.67
WhatsApp,01-03-2023 00:00,0,0,0,0,13.35,1144.76,13.35,1144.76
WhatsApp,01-04-2023 00:00,0,0,0,0,14.83,1319.01,14.83,1319.01
WhatsApp,01-05-2023 00:00,0,0,0,0,15.98,1477.06,15.98,1477.06
WhatsApp,01-06-2023 00:00,0,0,0,0,16,1443.3,16,1443.3
WhatsApp,01-07-2023 00:00,0,0,0,0,17.84,1598.67,17.84,1598.67
WhatsApp,01-08-2023 00:00,0,0,0,0,19.7,1677.53,19.7,1677.53
WhatsApp,01-09-2023 00:00,0,0,0,0,20.55,1732.15,20.55,1732.15
WhatsApp,01-10-2023 00:00,0,0,0,0,22.72,1903.1,22.72,1903.1
WhatsApp,01-11-2023 00:00,0,0,0,0,22.29,1917.47,22.29,1917.47
WhatsApp,01-12-2023 00:00,0,0,0,0,25.25,2113.01,25.25,2113.01
WhatsApp,01-01-2024 00:00,0,0,0,0,26.08,2132.83,26.08,2132.83
WhatsApp,01-02-2024 00:00,0,0,0,0,26.76,2175.12,26.76,2175.12
WhatsApp,01-03-2024 00:00,0,0,0,0,51.76,3890.1,51.76,3890.1
WhatsApp,01-04-2024 00:00,0,0,0,0,34.12,2815.68,34.12,2815.68
WhatsApp,01-05-2024 00:00,0,0,0,0,36.45,2938.72,36.45,2938.72
WhatsApp,01-06-2024 00:00,0,0,0,0,37.18,2923.79,37.18,2923.79
WhatsApp,01-07-2024 00:00,0,0,0,0,41.39,3215.18,41.39,3215.18
WhatsApp,01-08-2024 00:00,0,0,0,0,45.43,3421.99,45.43,3421.99
WhatsApp,01-09-2024 00:00,0,0,0,0,48.75,3586.71,48.75,3586.71
WhatsApp,01-10-2024 00:00,0,0,0,0,55.07,4137.17,55.07,4137.17
WhatsApp,01-11-2024 00:00,0,0,0,0,51.76,3890.1,51.76,3890.1
Yes Bank Apps,01-01-2022 00:00,0,0,0.35,0.2,27.59,5817.16,27.24,5816.96
Yes Bank Apps,01-02-2022 00:00,0,0,0.19,0.06,32.17,6551.61,31.99,6551.55
Yes Bank Apps,01-03-2022 00:00,0,0,0,0,35.25,8746.74,35.25,8746.74
Yes Bank Apps,01-04-2022 00:00,0,0,0,0,34.07,10246.99,34.07,10246.99
Yes Bank Apps,01-05-2022 00:00,1.5,999.61,0,0,39.69,11760.16,38.19,10760.55
Yes Bank Apps,01-06-2022 00:00,0,0,2.35,1257.6,44.03,11147.17,41.67,9889.56
Yes Bank Apps,01-07-2022 00:00,5.45,1367.63,0,0,60.8,15236.04,55.35,13868.41
Yes Bank Apps,01-08-2022 00:00,3.2,3225.97,0,0,57.8,16234.92,54.6,13008.95
Yes Bank Apps,01-09-2022 00:00,2.3,2103.46,0,0,63.1,16137.8,60.8,14034.34
Yes Bank Apps,01-10-2022 00:00,0.52,86.46,0,0,55.94,16070.88,55.43,15984.43
Yes Bank Apps,01-11-2022 00:00,0.41,219.88,0,0,43.58,14902.42,43.18,14682.54
Yes Bank Apps,01-12-2022 00:00,0.18,91.35,0,0,36.16,13415.46,35.98,13324.11
Yes Bank Apps,01-01-2023 00:00,0.59,69.27,0,0,33.96,12116.61,33.37,12047.35
Yes Bank Apps,01-02-2023 00:00,0.66,37.06,0,0,26.55,7518.24,25.89,7481.18
Yes Bank Apps,01-03-2023 00:00,0.68,55.12,0,0,31.47,10093.9,30.78,10038.78
Yes Bank Apps,01-04-2023 00:00,0.88,303.98,0,0,35.33,12454.98,34.45,12151
Yes Bank Apps,01-05-2023 00:00,0.44,72,0,0,42.65,13006.24,42.21,12934.66
Yes Bank Apps,01-06-2023 00:00,0.7,275.6,0,0,36.46,12997.5,35.8,12721.8
Yes Bank Apps,01-07-2023 00:00,0.48,83.07,0,0,32.01,11502.79,31.53,11419.73
Yes Bank Apps,01-08-2023 00:00,0.44,100.09,0,0,28.94,11254.77,28.51,11154.68
Yes Bank Apps,01-09-2023 00:00,0.41,53.11,0,0,28.49,10847.96,28.09,10794.85
Yes Bank Apps,01-10-2023 00:00,0.3,75.25,0,0,28.27,11259.1,27.97,11183.85
Yes Bank Apps,01-11-2023 00:00,0.28,66.93,0,0,26.06,11071.25,25.77,11004.32
Yes Bank Apps,01-12-2023 00:00,0.37,63.28,0,0,28.37,12368.87,27.99,12305.58
Yes Bank Apps,01-01-2024 00:00,0.27,33.23,0,0,23.28,11618.77,23.01,11585.54
Yes Bank Apps,01-02-2024 00:00,0.33,36.07,0,0,21.57,11344.81,21.24,11308.74
Yes Bank Apps,01-03-2024 00:00,0.33,14.02,0,0.03,35.69,9215.09,35.35,9201.05
Yes Bank Apps,01-04-2024 00:00,0.27,31.04,0,0,22.26,12009.4,21.99,11978.36
Yes Bank Apps,01-05-2024 00:00,0.26,32.11,0,0,22.75,10971.64,22.48,10939.53
Yes Bank Apps,01-06-2024 00:00,0.27,31.36,0,0,22.55,9317.05,22.28,9285.69
Yes Bank Apps,01-07-2024 00:00,0.27,26.99,0,0,24.08,9583.2,23.81,9556.22
Yes Bank Apps,01-08-2024 00:00,0.37,24.65,0,0.01,26.3,9717.22,25.94,9692.56
Yes Bank Apps,01-09-2024 00:00,0.66,30.35,0,0.02,31.27,9777.48,30.61,9747.12
Yes Bank Apps,01-10-2024 00:00,0.42,14.79,0,0.01,36.79,10245.47,36.37,10230.68
Yes Bank Apps,01-11-2024 00:00,0.33,14.02,0,0.03,35.69,9215.09,35.35,9201.05
YuvaPay,01-01-2022 00:00,0,0,0,0,0.05,77.12,0.05,77.12
YuvaPay,01-02-2022 00:00,0,0,0,0,0.05,89.7,0.05,89.7
YuvaPay,01-03-2022 00:00,0,0,0,0,0.06,105.39,0.06,105.39
YuvaPay,01-04-2022 00:00,0,0,0,0,0.06,103.34,0.06,103.34
YuvaPay,01-05-2022 00:00,0,0,0,0,0.04,88.95,0.04,88.95
YuvaPay,01-06-2022 00:00,0,0,0,0,0.03,58.31,0.03,58.31
YuvaPay,01-07-2022 00:00,0,0,0,0,0.01,21.38,0.01,21.38
ZOICICI,01-08-2023 00:00,0,0,0,0,0.01,1,0.01,1
Zomato,01-05-2023 00:00,0,0,0,0,0.01,0.43,0.01,0.43
Zomato,01-06-2023 00:00,0,0,0,0,0.01,1.7,0,1.7
Zomato,01-07-2023 00:00,0,0,0,0,0.01,0.66,0.01,0.66
